sample_count,estimate,variance,std_error,ucb,relative_precision
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
10000,3.8255845047997336e-05,1.3724541344392446e-09,3.704664808642267e-05,9.91921585193445e-05,1.5928628264489775
