sample_count,estimate,variance,std_error,ucb,relative_precision
480000,9.811129008139411e-05,2.7436569018640795e-09,5.237992842553414e-05,0.00018426860533159246,0.8781590291873788
480000,9.811129008139411e-05,2.7436569018640795e-09,5.237992842553414e-05,0.00018426860533159246,0.8781590291873788
480000,9.811129008139411e-05,2.7436569018640795e-09,5.237992842553414e-05,0.00018426860533159246,0.8781590291873788
490000,9.76318487182893e-05,2.6340234518400573e-09,5.1322738156104425e-05,0.00018205024071943837,0.8646603860256006
490000,9.76318487182893e-05,2.6340234518400573e-09,5.1322738156104425e-05,0.00018205024071943837,0.8646603860256006
490000,9.76318487182893e-05,2.6340234518400573e-09,5.1322738156104425e-05,0.00018205024071943837,0.8646603860256006
490000,9.76318487182893e-05,2.6340234518400573e-09,5.1322738156104425e-05,0.00018205024071943837,0.8646603860256006
500000,9.573221325316821e-05,2.5297176902810727e-09,5.029629897200263e-05,0.00017846226303950234,0.8641819401746278
500000,9.573221325316821e-05,2.5297176902810727e-09,5.029629897200263e-05,0.00017846226303950234,0.8641819401746278
500000,9.573221325316821e-05,2.5297176902810727e-09,5.029629897200263e-05,0.00017846226303950234,0.8641819401746278
500000,9.573221325316821e-05,2.5297176902810727e-09,5.029629897200263e-05,0.00017846226303950234,0.8641819401746278
